pmid,cui
9367343,C0238703
9367343,C0030705
9367343,C0429631
9367343,C0518010
9367343,C0087111
9367343,C0242692
9366847,C0030705
9366847,C0023449
9366847,C0314752
9366847,C0037287
9364125,C2603343
9364125,C0030705
9364125,C0008059
9364125,C0015967
9364125,C0004611
9364125,C0042313
9364125,C1136254
9364263,C0030705
9364263,C1145640
9359517,C0030705
9359517,C0009566
9359517,C0439178
9359517,C0085393
9356865,C0030705
9356865,C0022885
9356865,C0376618
9380457,C0008059
9346226,C0007138
9346226,C0030705
9346218,C0699889
9346218,C0043210
9346218,C0015967
9346218,C0030705
9346218,C0029921
9345336,C0877373
9345336,C0032207
9345336,C0011065
9345336,C0030705
9345222,C3714514
9345222,C0040704
9345222,C0030705
9339387,C0600688
9339387,C0021753
9339387,C0005099
9334931,C0030705
9334931,C0166049
9334931,C0042720
9334931,C0042749
9334931,C0369335
9334931,C0085393
9334874,C0036220
9317082,C0152964
9316945,C0004610
9271000,C0201227
9271000,C0085669
9271000,NA
9271000,C0043393
9271000,C0029235
9271000,C0450442
9271000,C0026946
9291345,C0023530
9291345,C0021760
9448881,C0030705
9332520,C0030705
9332520,C0036974
9332516,C0314752
9332516,C0000833
9332516,C0006434
9332516,C0333297
9332516,C0030705
9311273,C0008059
9311273,C0016832
9311273,C0085082
9311273,C0023530
9311273,C2238079
9311273,C0031308
9311273,C0870221
9311273,C0030705
9272322,C0036572
9269607,C0030705
9269607,C0004610
9269607,C0600688
9269607,C0746883
9267955,C1882518
9267955,C0022886
9267955,C0014257
9267955,C0150312
9267955,C4055506
9267955,C0030705
9267955,C0079189
9262635,C0150312
9262635,C0184252
9247433,C3495919
9247433,C0001675
9247433,C0030705
9242529,C0030705
9230411,C0004610
9230411,C0005767
10420919,C0030705
10420919,C0013216
9411296,C0030705
9411296,C0677930
9411296,C0009566
9411296,C0679637
9411296,C0027361
9411296,C0521083
9411296,C1550269
9395822,C0085393
9395806,C0030705
9395806,C0877153
9395806,C1516213
9378787,C0007097
9378787,C0014118
9368962,C0005595
9368962,C0003241
9301441,C0025080
9301441,C1304633
9301441,C0030705
9301441,C3714514
9299853,C0030705
9278221,C1333977
9278221,C0030705
9278221,C0369334
9257433,C1516213
9257433,C0030705
9257432,C1516213
9257432,C0023530
9257432,C0152964
9257432,C0074992
9253703,C1516213
9253703,C0030705
9252079,C0042749
9252079,C0341439
9252079,C1550100
9252079,C0220847
9247565,C0030705
9247565,C0021756
9247565,C0040053
9233590,C0030705
9233590,C1709854
9233590,C4329462
9221848,C0030705
9221848,C0009324
9221848,C0016169
9221848,C0185033
9221847,C0009566
9221847,C0043210
9211538,C0008059
9211538,C0011065
9211538,C1709854
9211538,C0442760
9216583,C0027651
9216583,C0043210
9376412,C0004610
9350206,C1516213
9350206,C0030705
9350206,C0029235
9248265,C0030705
9246351,C0025266
9217834,C0030705
9217834,C0041582
9217834,C0151811
9210008,C1516213
9210008,C0030705
9210008,C0033809
9210008,C0318157
9196140,C0030705
9196140,C0013227
9196140,C0555971
9189231,C0280734
9177437,C0301944
9177437,C0030705
9177437,C0596473
9177437,C0010823
9177437,C0040704
9289982,C0871463
9289982,C0030705
9250828,C0085669
9250828,C0600688
9250828,C0032285
9234601,C0030705
9234594,C0030705
9234594,C0153252
9234594,C3714514
9228476,C0030705
9228476,C0376545
9228476,C0013404
9201529,C0132555
9201529,C0019010
9201529,C0023530
9200028,C0008059
9181386,C0030705
9181386,C0221198
9181386,C0019061
9176973,C0030705
9172046,C0030705
9172046,C0011065
9142770,C0001418
9142770,C0085808
9141546,C0030705
9141546,C0086418
9141546,C0012634
9141546,C0006104
9175232,C1516213
9118051,C0280100
9112347,C0369083
9112347,C0010823
9112347,C1706005
9112347,C0010825
9112347,C0030705
9112347,C2733022
9108432,C0079731
9312285,C0004610
9152794,C0030705
9152794,C0011065
9098011,C0016215
9098011,C0019163
9098011,C0030705
9098011,C0027361
9098011,C2239176
9173470,C0003241
9173470,C0003320
9173470,C0003392
9173470,C0013227
9173470,C0086418
9164537,C0030299
9164537,C0030705
9164537,C0040053
9144019,C0030705
9144019,C0004590
9144019,C0009421
9144019,C0023355
9144019,C0038525
9144019,C1522058
9144007,C0001705
9144007,C0030705
9144007,C0376545
9144007,C0012634
9144007,C3843057
9131322,C0599755
9131322,C0035648
9131322,C0030705
9131322,C0490617
9115516,C0030705
9115516,C0009063
9115516,C0043210
9114211,C0030705
9114211,C4041017
9076307,C0006141
9076307,C1962917
9052919,C0030705
9052919,C0040704
9024516,C1145640
9024516,C0030705
9036800,C0030705
9036800,C0850666
9036800,C0031831
9179623,C0001128
9179623,C0029297
9179623,C0001349
9179623,C1523993
9179623,C1817978
9179623,C0014264
9114139,C0030705
9114139,C1444104
9114139,C1516213
9114139,C0450442
9111586,C0038410
9111586,C0019829
9111586,C0030705
9111586,C0206194
9111586,C0027361
9111586,C0009653
9111586,C0042210
9111586,C0683521
9101149,C0079278
9101149,C0004610
9101149,C0014118
9101149,C0030705
9092106,C0036690
9092106,C0030705
9092106,C0184661
9092106,C0019682
9072204,C0030705
9072204,C0027651
9072204,C0085498
9072204,C0020517
9072204,C0445623
9072204,C0027361
9072204,C0011900
9057177,C0027651
9049820,C0030705
9009274,C0025936
9009274,C0085979
9009274,C1302746
9009274,C0011065
9009274,C0012634
9009274,C0026559
10756759,C0008059
10756759,C0014738
10756759,C0221198
9473792,C0030705
9473792,C0011065
9408157,C0200949
9408157,C0004610
9408157,C0085082
9408157,C0009653
9408157,C0085669
9408157,C0014346
9408157,C0017953
9373736,C0026809
9373736,C0085393
9373736,C1267822
9360261,C1516213
9360261,C0030705
9360261,C0006142
9360261,C0555971
9269550,C0006142
9269550,C0009566
9269550,C0184661
9255894,C1516213
9255894,C0030705
9255883,C0030705
9255883,C0020517
9255883,C0085669
9255883,C0030842
9255881,C0001675
9255881,C0030705
9255881,C0318154
9255881,C0012634
9255881,C0030842
9255881,C0042313
9255881,C3536856
9238449,C0030705
9238449,C0315259
9161575,C0023434
9161575,C0314752
9161575,C0085393
9161575,C0035648
9120339,C1516213
9107080,C0030705
9065725,C0008059
9065725,C0278060
9065725,C0006826
9065725,C0030705
9065725,C1517569
9064486,C0233315
9064486,C0021289
9064486,C0021270
9064486,C0036690
9064486,C0003232
9064486,C0030705
9039542,C0030705
9039542,C0004610
9039529,C0014264
9039529,C0079189
9039529,C0424767
9013224,C0276029
9013224,C0018150
9013224,C0001675
9013224,C0008059
9013224,C0030705
9008531,C0042373
9008531,C0030705
9008531,C0315096
9008531,C0024485
9008531,C0024348
8994754,C0030705
8980781,C0030705
8980781,C0038323
8980781,C0014705
8978274,C0027361
8978274,C0014372
9162366,C0030705
9162366,C0005558
9081422,C0030705
9081422,C0043406
9065251,C0030705
9065251,C0015376
9032783,C0392618
9032783,C0036690
9032783,C0450254
9031886,C0030705
9031876,C0860239
9031876,C0004610
9031876,C0205997
9023453,C0085082
9011117,C0030705
9011117,C0009932
8980944,C0030705
8980944,C0025266
8980944,C0445623
8957730,C0030705
8953089,C0021270
8940482,C0318241
8940482,C0086418
8931678,C0079083
8931678,C0149925
8916975,C0376387
8916975,C0600688
8916975,C0010825
8916975,C0030705
8916975,C0301944
9117434,C1516213
9117434,C0030705
9117434,C0009932
9117433,C1516213
9117433,C0030705
9117433,C0085494
9117432,C0030705
9117432,C1516213
9117432,C0029235
9117432,C0074992
9117432,C0085669
9117432,C0450254
9117428,C1516213
9117427,C1516213
9117427,C0030705
9117427,C0023530
8961473,C1516213
8961473,C0238748
8937412,C0005841
8937412,C0030705
8937412,C0008679
8937412,C0043241
8933165,C0079189
8933165,C0036983
8933165,C1819464
8933165,C0086418
8933165,C1819435
8933165,C0600688
8922829,C0030705
8922829,C0315106
8918952,C0014507
8918952,C0599160
8918952,C1516213
8918952,C0033809
8918501,C0030705
8918501,C0019693
8918501,C0003320
8918501,C0853142
8917238,C0030705
8917238,C0009253
8917029,C0042401
8917029,C0030705
8917029,C0032105
8917029,C0150312
8896516,C0030705
8896516,C0024299
8896516,C0376526
9229316,C0030705
9229316,C1096653
9011221,C0030705
8971478,C1749467
8971478,NA
8961671,C0008059
8961671,C0023452
8961671,C0074992
8961671,C0206277
8957720,C1516213
8957720,C0179762
8909847,C0030705
8909847,C0006826
8909847,C0004610
8909847,C0744471
8909843,C0022938
8909843,C0030705
8909835,C2826293
8909835,C0086418
8909835,C0036690
8899440,C0200898
8899440,C0027361
8895931,C0315170
8859269,C0009566
8859269,C0038402
8859269,C0012634
8859269,C1541907
8859269,C0008059
8824465,C0030705
8824465,C0400447
8824465,C0032520
8824465,C0012634
8939393,C0030705
8939393,C0085393
8915696,C0030705
8883230,C0029921
8883230,C0746883
8883230,C0030705
8880554,C1516213
8879778,C0030705
8879778,C0020433
8879778,C0040034
8879778,C0242528
8879778,C0278060
8879773,C0030705
8879773,C0319878
8879773,C0016832
8879773,C0014118
8859161,C0149521
8859161,C0030705
8859161,C0012634
8859161,C1265765
8751476,C1749467
8751476,C0162638
8751476,C0009566
8700001,C0030705
8700001,C0085393
8991439,C3714514
8991439,C0030705
8991439,C0724000
8991439,C0085393
8927470,C0008059
8927470,C0009566
8927470,C0274317
8890545,C0008059
8890545,C0021270
8890545,C0030705
8873842,C0030705
8873842,C0318146
8858680,C0004610
8853804,C0264939
8842292,C0004610
8818912,C0085393
8818912,C0030705
8818896,C0030705
8818896,C0037284
8769480,C0027361
8704245,C0030705
8704245,C0023530
8704245,C0072436
8704245,C0040018
8689358,C0318153
8689357,C0318153
8678711,C0030705
8882189,C0030705
8882189,C0029235
8874085,C0036690
8874083,C0030705
8869095,C0030705
8869095,C0600688
8869095,C0003232
8853450,C0030705
8853450,C0122592
8853448,C0853892
8844288,C0043210
8844288,C0003232
8844288,C0746405
8844288,C0036690
8842994,C0025266
8837141,C0008059
8837141,C0344211
8836256,C0749736
8836256,C0030705
8836256,C0054696
8836256,C0687725
8829307,C0030705
8816171,C0008059
8816171,C0086819
8992394,C0030705
8856154,C0006826
8856154,C0009450
8856154,C0004623
8856154,C0162337
8856154,C0016832
8856154,C0445623
8856154,C0521119
8856154,C0132555
8856154,C0623362
8856154,C0032140
8856154,C0072055
8856154,C0015376
8856154,C0022714
8856154,C0026809
8822584,C0030705
8822584,C0023530
8822584,C0015982
8822584,C0369849
8811168,C0014257
8811168,C0030705
8811168,C0023895
8811168,C0020517
8811168,C1290884
8811168,C0220781
8803627,C1516213
8803621,C0030705
8803621,C3714514
8767997,C0030705
8724546,C0024291
8724546,C0030705
8651775,C0343804
8651775,C0030705
8651775,C0680022
8648546,C0008059
8648546,C0029921
8648546,C0007561
8622538,C0240321
8909029,C0085082
8909029,C0748810
8909029,C0043210
8909029,C0086418
8811374,C1516213
8794638,C0678236
8794638,C0030705
8794638,C0011900
8794638,C0034161
8794638,C0025266
8793717,C0030705
8793407,C0085393
8793407,C0317763
8767881,C0036690
8739653,C0008059
8739653,C0030705
8735343,C0086819
8735343,C0043210
8735343,C0023487
8735343,C0085492
8727935,C3714514
8639437,C0030705
8786630,C0030705
8781879,C1516213
8781879,C0033522
8781879,C0318157
8781879,C0333355
8739996,C0085393
8739996,C0343952
8739996,C0025266
8739996,C0276758
8733341,C0001675
8733341,C2700280
8732647,C0600688
8722685,C3463824
8722357,C0030705
8722357,C0086418
8722357,C0332149
8618434,C0030705
8604832,C0036690
8604832,C0032172
8602623,C0060327
8600338,C0008059
8600338,C0030705
8628179,C0005558
9122067,C0870221
9122067,C0023530
9122067,C1167709
8852916,C0004610
8740867,C0030705
8740867,C0023530
8721027,C0008059
8721027,C0030705
8721027,C0003238
8697892,C0030705
8696449,C0023467
8696449,C0030705
8636679,C0010356
8636679,C0870668
8636679,C0012634
8636679,C0029235
8636679,C0030705
8622040,C0008059
8622040,C3272281
8622040,C3272283
8616774,C0008059
8616774,C0030705
8616774,C0024299
8616774,C0001554
8857126,C0030705
8851393,C0030705
8851393,C1258215
8851393,C0029235
8851393,C0220898
8851393,C0086418
8851383,C0015967
8851383,C0019994
8851383,C0030705
8851383,C0033809
8851383,C3463824
8851383,C0445623
8851383,C0011065
8851383,NA
8851382,C0030705
8851382,C0012634
8835116,C0030705
8808378,C0085957
8808378,C0025266
8808378,C0030705
8808378,C0149801
8555510,C0030705
9138335,C0030705
9138335,C0002874
9112631,C0349410
9112631,C3274777
9112631,C0012634
9063755,C1516213
9063755,C0030705
9063755,C0020517
9063755,C0023530
9063755,C0034428
9005011,C0012739
9005011,C0039082
9005011,C0036983
9005011,C0032173
8997643,C0027361
8997643,C0042776
8931747,C1516213
8931747,C0030705
8931747,C0012634
8931747,C0376545
8875785,C0369169
8875785,C0007806
8875785,C0030705
8875785,C3273245
8863369,C0085393
8863369,C0030705
8863364,C0030705
8863364,C0008976
8858893,C0030705
8858893,C1511790
8858893,C0020517
8852557,C1516213
8792493,C0315045
8792493,C1167395
8792493,C0025266
8792493,C0265191
8792493,C0007642
8792493,C1332549
8748310,C0030705
8714279,C0085393
8714279,C0025266
8714279,C0004770
8714279,C0030705
8701702,C0746883
8701702,C0030705
8695151,C0870602
8695151,C0030705
8686934,C0030705
8686934,C0001824
8686934,C0012634
8652931,C0030705
8652931,C0009566
8652931,C3825962
8652931,C3714514
8562394,C0004561
8562394,C0596901
8562394,C0026764
8558190,C0030705
8558190,C0600688
8558190,C0011065
8528734,C0030705
8528734,C4048280
8528734,C0001349
9815949,C0280100
9815949,C0079083
9815949,C0030705
9815949,C0029925
9815949,C0940933
8825113,C0030705
8825113,C0009566
8825113,C1550269
8825113,C3714514
8683085,C4041017
8683085,C0030705
8635043,C0030705
7502112,C0009566
7475790,C1516213
8586790,C0600368
8586790,C1516213
8586790,C0007634
8586790,C0006837
8586790,C0027361
8565612,C0025266
8565612,C0026948
8521226,C0085496
8521226,C0332803
7577464,C0034693
7577464,C0030705
7577464,C0030011
7577464,C0027651
7577464,C1442465
7577464,C0021760
7577464,C1327413
7577464,C0598783
7545780,C0030705
7545780,C0279068
7545780,C0205082
7545780,C0079460
7545780,C0025729
8821206,C1749467
8821206,C0333361
8821206,C0007634
8645856,C0086300
8645856,C0870221
8645796,C0008311
8645796,C0030705
8645796,C0348000
7563411,C0315096
7563411,C0265012
7563411,C0030705
7563411,C0001418
7563411,C0185115
7561177,C0030705
7561177,C0002679
7674745,C0027361
7674745,C0019369
7674745,C0221198
7674745,C0030705
8569813,C0030705
8569813,C0002679
8566889,C0030705
8566889,C0750164
8566889,C1304633
8566889,C1550269
8566889,C0008059
8520875,C0030705
8520875,C0021102
8520875,C0004623
7668230,C0030705
7668230,C0038408
7661185,C0004610
7661185,C0030705
7658710,C0030705
8565988,C0008059
8565988,C0085393
8565988,C0030705
8562773,C0037926
8562773,C0030705
8562751,C0150055
8562751,C3714514
8562751,C0278140
8562751,C0030705
8562749,C0030705
8562749,C0001675
8562745,C0001675
8562745,C0023467
8562745,C0030705
7635412,C0008313
7635412,C0030705
7594391,C1516213
7594391,C0030705
7794095,C4041017
7794095,C0030705
8522386,C0085082
8522386,C0030705
7776455,C0030705
7776455,C0025266
7776455,C0231243
7776455,C0521618
7608812,C0008059
7608812,C1257753
7604827,C0023484
7577391,C0008059
7577391,C0282215
7577391,C0030705
7553569,C0012634
7553569,C0074992
7553569,C0004610
7553569,C0030705
7553569,C0027671
7545342,C0024299
7545342,C0426576
7545342,C0030705
7545342,C0152254
7545342,C0023788
7502369,C0008059
7502369,C1320161
7502369,C0030705
7783538,C0030705
7783538,C1764827
7794772,C0030705
7794772,C0042776
7665714,C0004610
7638349,C0012634
7638349,C0008059
7596053,C0030705
7596053,C0012634
7588826,C0030705
7548522,C1516213
7749765,C0318153
7749765,C0030705
7749765,C1257890
7749765,C0008059
7749765,C1709854
7729901,C0032594
7729901,C1550100
7729901,C0004610
7729901,C0067762
7673749,C0074992
7673749,C0150312
7673749,C0030705
7673749,C0003232
7673748,C0042749
7673748,C0030705
7670407,C0030705
7670407,C0043210
7638021,C0030705
7619995,C0030705
7619995,C1514892
7619995,C0014518
7571028,C0812246
7571028,C1261473
7571028,C0030705
7571028,C0239574
7571028,C1861403
7571028,C0554804
7549839,C2349261
7884913,C0026809
7884913,C0042749
7884913,C1333197
7763065,C0008059
7763065,C0030705
7763065,C3714514
7763065,C1717820
7705119,C0030705
7705119,C0557854
7705119,C0542243
7705119,C0349410
7705119,C0036983
7658007,C0030705
7658007,C1145640
7715269,C0030705
7882288,C0030705
7882288,C0085669
7882288,C2924432
7885024,C0030705
7885024,C0026473
7793800,C0030705
7793800,C0085605
7793800,C0036690
7793800,C0153252
7789065,C0221056
7756487,C0314875
7756487,C0030705
7756475,C0030705
7756475,C1096262
7745301,C0030705
7745301,C0009450
7745301,C0015982
7731490,C0030705
7613244,C0030705
7613244,C0003232
7610079,C0008059
7610079,C0030705
7610079,C0870668
7610079,C1145640
7545361,C0030705
7545361,C0267953
7851562,C0036690
7829738,C0085393
7829738,C0030705
7829738,C0074992
7829738,C0037284
7810932,C0369335
7810932,C0030705
7810932,C0012854
7775706,C0027651
7773216,C0030705
7773216,C0024299
7759829,C0008059
7759829,C0030705
7759829,C0314752
7758485,C0030705
7746697,C0008059
7746697,C1516213
7746697,C0205653
7746697,C0030705
7742466,C0001675
7742466,C0008059
7742466,C0030705
7742460,C0030705
7742443,C0870668
7742443,C0019682
7742443,C0680022
7742443,C0030705
7729153,C0018483
7729153,C0524337
7729153,C0001675
7729153,C0008059
7729153,C0301889
7729153,C1999167
7729153,C0030705
7727872,C0030705
7727872,C0002059
7727872,C0008370
7727872,C0221102
7538021,C0021368
7538021,C0006826
7531394,C0008059
7531394,C1516213
7531394,C0684256
7715587,C0012634
7715587,C0038435
7715587,C0030705
9841143,C0008059
8821574,C0520990
8821574,C0086418
8821574,C0245109
8821574,C0012634
8746657,C1516213
8746511,C2754100
8685637,C0315194
8685637,C1457887
8685637,C0221198
8685637,C0043210
8685637,C0018284
8658074,C0021760
8658074,C0041368
8658074,C0229671
8658074,C0036974
8573934,C0030705
8573934,C0043210
8573934,C0221198
8573934,C0085393
7968799,C0030705
7897968,C0429518
7897968,C0011065
7897968,C0040288
7897968,C0180459
7897968,C0013018
7826153,C1516213
7813278,C0030705
7813278,C0043210
7813278,C0683521
7813278,C0013516
7813278,C0012634
7813278,C0042397
7798669,C0023530
7798669,C0001675
7798669,C0030705
7798669,C0015967
7784821,C0004610
7784821,C0030705
7784821,C0314752
